# file_a: data/qTMD/S32T48_pyquda_frontier.qTMD.300.GI_PDF.D.ex.x19y23z25t35.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# file_b: data/qTMD/S32T48_nobaryon_frontier.qTMD.300.GI_PDF.D.ex.x19y23z25t35.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz4	6.4763259887695312e-01	1.8510294847354716e-10	2.7497841228415146e+09
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz5	4.4768714904785156e-01	1.5279965459302323e-10	2.2804039681093483e+09
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz-1	9.9587631225585938e-01	6.4747843777124319e-11	1.1280892061886801e+10
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz-2	7.6001739501953125e-01	7.4785003874733544e-11	7.5129409246702566e+09
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz-3	5.4217720031738281e-01	8.2617796130628933e-11	4.6727709656048651e+09
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz-4	3.6091423034667969e-01	6.9218694545302136e-11	3.3670628916933165e+09
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz-5	2.2473526000976562e-01	5.3386878207236225e-11	2.7438809112291169e+09
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz0	1.1091690063476562e+00	5.8940191372889691e-11	1.4415289003776936e+10
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz1	1.0518798828125000e+00	5.5739454742138569e-11	1.5677402529626663e+10
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz2	8.7630081176757812e-01	5.3122872565109603e-11	1.5010869390235489e+10
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz3	6.6737937927246094e-01	5.8487778424361833e-11	1.1347965126693951e+10
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz4	4.9080085754394531e-01	6.7432055340932762e-11	2.6590904980650411e+09
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz5	3.3045768737792969e-01	1.2017440077905829e-10	1.6135448381732857e+09
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz-1	2.3377113342285156e+00	1.0044492438411268e-10	2.3273563582853073e+10
