# file_a: data/qTMD/S32T48_pyquda_frontier.qTMD.300.GI_PDF.U.ex.x19y23z25t35.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# file_b: data/qTMD/S32T48_pycontract_frontier.qTMD.300.GI_PDF.U.ex.x19y23z25t35.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz3	2.1791846653214989e+09	2.0320937872670072e-01	1.8092649707138364e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz4	1.6164679822718601e+09	3.9194365161774958e-01	1.9904269857801065e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz5	1.2252724472347965e+09	4.3717998303952510e-01	4.6202495297689742e+08
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz-1	3.7171740654540825e+09	7.3648311488190588e-01	3.1203979337375875e+09
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz-2	3.2669791162807484e+09	4.2416474470305487e-01	6.5479522134310417e+09
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz-3	2.7332717384175062e+09	8.1481030868284474e+00	2.4892532611023262e+08
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz-4	1.8344301510413060e+09	2.1894544841064851e+00	7.3600436052341187e+08
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz-5	1.5790618761192265e+09	1.0398933488401854e+00	9.8800851271343076e+08
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz0	4.2855178953214569e+09	7.4575804855750172e-01	4.9233061687428265e+09
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz1	4.0728848190780783e+09	5.9404088043356118e-01	6.1762414798406820e+09
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz2	3.2741390459281592e+09	4.7183339034369992e-01	6.6875383576005077e+09
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz3	2.7618805560906086e+09	5.1832456490070333e-01	4.9730846114055586e+09
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz4	2.3751812460734243e+09	5.4599967833763918e-01	3.5801210737419033e+09
/SS/5/PX-1PY-2PZ0/b_X/eta0/bT0/bz5	1.9614050528530045e+09	8.4366030382946766e-01	2.3248753603197513e+09
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz-1	4.5491807403617134e+09	1.7359044427628573e-01	2.4248982760939526e+10
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz-2	3.7281930969862709e+09	1.7724230844473357e-01	2.0655342002656563e+10
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz-3	2.9200602699855785e+09	1.8201923082151444e-01	1.6042592075608480e+10
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz-4	2.1878041129853153e+09	1.8974616455828208e-01	5.5295432157213335e+09
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz-5	1.7453556821746025e+09	1.9318655495810022e-01	8.1108249038755035e+09
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz0	5.1813440554687157e+09	1.7896127234821937e-01	6.7926416502351799e+09
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz1	5.1690295666364975e+09	1.9331987086095001e-01	5.3110019089561090e+09
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz2	4.6114651693662262e+09	1.7978249050516490e-01	2.5650246341613258e+10
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz3	3.7772569446092224e+09	1.8758896432877412e-01	2.0055947747761482e+10
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz4	2.9530781056969032e+09	2.0352609297147417e-01	6.3896684087752247e+09
/SS/5/PX-1PY0PZ-1/b_X/eta0/bT0/bz5	2.2678873911133804e+09	2.2117509679395470e-01	8.9211508516092529e+09
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz-1	2.7501255463285637e+09	3.0786607704366747e-01	6.6011313101801310e+09
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz-2	2.0176281873642292e+09	3.6441304432891858e-01	5.1382152779538889e+09
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz-3	1.5550113401012626e+09	4.3433792128547344e-01	3.5801878304777675e+09
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz-4	1.6899335150305910e+09	4.2638903116217469e-01	3.9633606671927595e+09
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz-5	1.7167991331917238e+09	5.2381291909786110e-01	1.2089475451156411e+09
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz0	3.3787094634867439e+09	2.6829061376279101e-01	1.2593468761728758e+10
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz1	3.4878734623274212e+09	2.9727527618698796e-01	1.1732807070486170e+10
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz2	3.0885953502185459e+09	3.3038532238169699e-01	9.3484641749619408e+09
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz3	2.6975981114121227e+09	3.7923640086630145e-01	6.3058169661679211e+09
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz4	2.3458196143435497e+09	4.3486805228869418e-01	3.5847877565383945e+09
/SS/5/PX-1PY0PZ-2/b_X/eta0/bT0/bz5	2.0253165156960325e+09	1.6309467744678039e+00	5.3364530160973775e+08
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz-1	7.6209727736674957e+09	3.7171384407706781e-01	1.8316498661487453e+10
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz-2	6.5027737977832317e+09	3.7862960589078176e-01	1.4173115992726452e+10
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz-3	5.7113977923588791e+09	3.9062832882049908e-01	1.4621053751028313e+10
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz-4	4.7970956537679863e+09	3.9680901090928294e-01	1.2089180240074440e+10
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz-5	3.8556090628173285e+09	3.7299232622845635e-01	1.0336966183201803e+10
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz0	8.2613727611795197e+09	3.8255837499790213e-01	1.8936881866227116e+10
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz1	7.8146513373191166e+09	3.9307876771994299e-01	1.7310084083167969e+10
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz2	6.7038005412689056e+09	4.0403310815932658e-01	1.4478309293858732e+10
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz3	5.4639081901772823e+09	4.5583038093276157e-01	5.8282492394076118e+09
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz4	4.3229252613637228e+09	4.9775006124999455e-01	3.6370543186171637e+09
