# file_a: LQ2/data/c2pt/S64T64_gpt_lq2.c2pt.1050.ex.x33y37z39t1.1HYP_GSRC_W90_k3_T5.h5
# file_b: Aurora/data/c2pt/S64T64_pyquda_aurora.c2pt.1050.ex.x33y37z39t1.1HYP_GSRC_W90_k3_T5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/5/PX1PY-2PZ8	1.7252343750000000e+03	1.1682611952551806e-09	6.3074741376442833e+09
/SS/5/PX1PY-2PZ9	7.7899218750000000e+02	2.8297677099258294e-09	2.1551669502247629e+09
/SS/5/PX1PY0PZ5	7.6976269531250000e+02	1.7542450559458227e-09	5.2941156087197027e+09
/SS/5/PX1PY0PZ6	2.4429492187500000e+03	1.6755200265595585e-09	7.3563434423381767e+09
/SS/5/PX1PY0PZ7	4.5358046875000000e+03	2.7146466850831891e-09	7.6522862275244293e+09
/SS/5/PX1PY0PZ8	4.4168125000000000e+03	1.1102278836899564e-09	1.5445674178091585e+10
/SS/5/PX1PY0PZ9	9.0064062500000000e+02	1.7690279125215491e-09	6.2302586992128305e+09
/SS/5/PX1PY1PZ5	6.2695117187500000e+02	9.1878951005832924e-10	5.5736931893472013e+09
/SS/5/PX1PY1PZ6	1.9075742187500000e+03	1.3796460976604173e-09	3.8579734642431884e+09
/SS/5/PX1PY1PZ7	3.0609140625000000e+03	3.7320391286811452e-09	5.4321864335283680e+09
/SS/5/PX1PY1PZ8	2.7363046875000000e+03	2.0579666376291527e-09	5.3911916252504206e+09
/SS/5/PX1PY1PZ9	1.1085859375000000e+03	1.7415116475245893e-09	6.1985070059543819e+09
/SS/5/PX1PY2PZ5	2.9176367187500000e+02	5.3716772799245860e-09	7.1620996425576925e+08
/SS/5/PX1PY2PZ6	8.5113281250000000e+02	2.8341319699251793e-09	2.3765762938164454e+09
/SS/5/PX1PY2PZ7	1.2377421875000000e+03	7.5854860378538910e-10	1.6034068856943911e+10
/SS/5/PX1PY2PZ8	8.4447265625000000e+02	1.8270913698016519e-09	4.1952804236645637e+09
/SS/5/PX1PY2PZ9	7.9799804687500000e+02	4.0420670467150248e-09	4.9122291240581721e+08
/SS/5/PX2PY-1PZ5	1.8602197265625000e+02	2.5105582863367158e-09	1.4663990984597614e+09
/SS/5/PX2PY-1PZ6	6.3229882812500000e+02	1.9955330459639209e-09	2.1505520622906957e+09
/SS/5/PX2PY-1PZ7	1.5234804687500000e+03	6.9193595763229694e-09	9.1322464204110146e+08
/SS/5/PX2PY-1PZ8	2.1066757812500000e+03	3.2860314386003685e-09	3.7226641474276233e+09
/SS/5/PX2PY-1PZ9	1.2158671875000000e+03	8.8859856311412708e-10	3.0393438183945541e+09
/SS/5/PX2PY-2PZ5	5.2843261718750000e+01	5.7030534043943692e-09	4.1305834788843834e+08
/SS/5/PX2PY-2PZ6	2.1877929687500000e+02	1.1239892936886278e-09	3.3773242495062542e+09
/SS/5/PX2PY-2PZ7	6.5883007812500000e+02	1.5980480298249034e-09	1.9335507276724467e+09
