# file_a: LQ2/data/c2pt/S64T64_gpt_lq2_1e-12.c2pt.1050.ex.x33y37z39t1.1HYP_GSRC_W90_k3_T5.h5
# file_b: Aurora/data/c2pt/S64T64_pyquda_aurora_1e-12.c2pt.1050.ex.x33y37z39t1.1HYP_GSRC_W90_k3_T5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/5/PX2PY2PZ6	1.7036132812500000e+00	2.6744211983282620e-11	2.3333705165891228e+09
/SS/5/PX2PY2PZ7	4.3310546875000000e+00	3.7350660095554695e-11	1.6746199503023698e+09
/SS/5/PX2PY2PZ8	6.5937500000000000e+00	5.3551591311862064e-11	1.0690540588724616e+09
/SS/5/PX2PY2PZ9	5.0786132812500000e+00	2.0469529676565632e-11	2.7357617270261879e+09
/SS/I/PX-1PY-1PZ5	1.5468750000000000e+00	1.9017010604730241e-11	2.2658841797471375e+09
/SS/I/PX-1PY-1PZ6	5.2500000000000000e+00	1.7838466045904507e-11	2.8194619407973084e+09
/SS/I/PX-1PY-1PZ7	2.3750000000000000e+01	6.0252072286162648e-11	2.7699764296188116e+09
/SS/I/PX-1PY-1PZ8	2.7000000000000000e+01	1.3965530686591719e-11	1.7179279506886032e+10
/SS/I/PX-1PY-1PZ9	5.0000000000000000e+00	1.4865256661930280e-11	1.5618304497563990e+10
/SS/I/PX-1PY-2PZ5	4.7656250000000000e-01	3.4169835623888943e-11	6.2050181521474075e+08
/SS/I/PX-1PY-2PZ6	4.6250000000000000e+00	1.1655303374663315e-11	5.5427041336215343e+09
/SS/I/PX-1PY-2PZ7	1.7375000000000000e+01	3.3499365051557937e-11	2.3200489063917661e+09
/SS/I/PX-1PY-2PZ8	3.3000000000000000e+01	2.2319822265587439e-11	5.8401053271831846e+09
/SS/I/PX-1PY-2PZ9	1.6500000000000000e+01	3.6483337888741087e-11	5.0353736218950834e+09
/SS/I/PX-1PY0PZ5	5.1250000000000000e+00	3.6332084747847781e-11	1.6551455308073049e+09
/SS/I/PX-1PY0PZ6	3.1250000000000000e+00	4.6883253338583295e-11	1.5952696560298471e+09
/SS/I/PX-1PY0PZ7	7.7812500000000000e+00	5.1172065105866288e-12	2.0629992538019363e+10
/SS/I/PX-1PY0PZ8	1.0937500000000000e+01	1.6745001041427008e-11	4.0001352714995804e+09
/SS/I/PX-1PY0PZ9	4.8000000000000000e+01	1.4879877219937035e-11	1.5861631855755535e+10
/SS/I/PX-1PY1PZ5	8.5468750000000000e+00	2.5312316815463544e-11	3.0279119650809932e+09
/SS/I/PX-1PY1PZ6	1.7125000000000000e+01	8.3643469324751717e-11	2.2283231361830668e+09
/SS/I/PX-1PY1PZ7	2.9750000000000000e+01	1.4767121548234488e-11	1.0861090203713106e+10
/SS/I/PX-1PY1PZ8	4.6000000000000000e+01	1.3301270156994190e-11	2.3190571024585159e+10
/SS/I/PX-1PY1PZ9	6.8000000000000000e+01	4.0373161052215764e-11	2.9070143927600265e+09
/SS/I/PX-1PY2PZ5	5.9218750000000000e+00	2.2240670223954997e-11	2.1413180949385664e+09
/SS/I/PX-1PY2PZ6	1.7750000000000000e+01	4.8710798512895891e-10	1.1078888323598272e+08
/SS/I/PX-1PY2PZ7	3.7500000000000000e+01	2.3204675262206905e-11	6.2741592737706108e+09
/SS/I/PX-1PY2PZ8	5.3250000000000000e+01	1.1641988517923045e-11	6.1952029148744631e+09
/SS/I/PX-1PY2PZ9	5.5500000000000000e+01	1.1876952951037095e-11	2.6654728616651902e+09
/SS/I/PX-2PY-1PZ5	6.0156250000000000e-01	2.0584150245773648e-11	9.5611708151164114e+08
/SS/I/PX-2PY-1PZ6	2.3125000000000000e+00	3.5913428999282968e-11	1.1444791569480736e+09
/SS/I/PX-2PY-1PZ7	7.5000000000000000e+00	4.8323481190999048e-11	2.4545378285711317e+09
/SS/I/PX-2PY-1PZ8	8.0000000000000000e+00	2.5543022680397244e-11	4.5455087590044622e+09
/SS/I/PX-2PY-1PZ9	1.1500000000000000e+01	1.5144578861803209e-11	6.3301932349225874e+09
/SS/I/PX-2PY-2PZ5	5.6640625000000000e-01	5.3589958545766822e-11	1.6320218155572066e+08
