# file_a: LQ2/data/qTMD/S64T64_gpt_lq2_1e-12.qTMD.1050.GI_PDF.D.ex.x33y37z39t49.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# file_b: Aurora/data/qTMD/S64T64_pyquda_aurora_1e-12.qTMD.1050.GI_PDF.D.ex.x33y37z39t49.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz6	5.2519226074218750e-01	7.1446801994907737e-12	7.3508155169719116e+10
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz7	3.8646697998046875e-01	7.2446715156341128e-12	5.2727877856270317e+10
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz8	3.1678009033203125e-01	8.0449052755437153e-12	3.9376484803995613e+10
/SS/5/PX-1PY-1PZ0/b_X/eta0/bT0/bz9	2.6100158691406250e-01	9.1666610049199820e-12	2.8472917976783066e+10
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-1	1.3580322265625000e+00	9.8978975150682070e-12	1.3720411072099707e+11
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-10	1.2749290466308594e-01	1.4764959504078804e-11	6.6068851813600111e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-11	1.1614799499511719e-01	1.5220533519394892e-11	7.6310068137305851e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-12	9.8876953125000000e-02	1.7499117201852276e-11	5.6503966448395414e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-13	8.7841033935546875e-02	1.4207942322276253e-11	4.6965026131904001e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-14	7.0434570312500000e-02	1.4752196454809493e-11	3.6775963957578244e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-15	7.0508956909179688e-02	1.9846751801518995e-11	3.5526698582376184e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-16	8.2949161529541016e-02	2.3528279800528453e-11	3.5255089718746862e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-17	8.6959362030029297e-02	2.2872091629743670e-11	3.8019855567972760e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-18	8.1843376159667969e-02	1.9034519505375672e-11	4.2997342873064909e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-19	6.9558143615722656e-02	2.9960358423418297e-11	1.6078498785274978e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-2	1.1873626708984375e+00	1.0387191412934436e-11	1.1431027153498862e+11
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-20	5.7595252990722656e-02	3.3591120505223840e-11	1.2314735717733643e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-3	9.8188781738281250e-01	1.0844638789686703e-11	9.0541311372822479e+10
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-4	7.8155517578125000e-01	1.1105831013685433e-11	7.0373407880793381e+10
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-5	5.9783935546875000e-01	1.1418954028686850e-11	4.6626418270907074e+10
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-6	4.4188690185546875e-01	1.1843538702145180e-11	3.5230958145390869e+10
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-7	3.2057189941406250e-01	1.2438793957494027e-11	2.5771943848376625e+10
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-8	2.4095535278320312e-01	1.3223410604003226e-11	1.8221876337278435e+10
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz-9	1.6958427429199219e-01	3.2302920630460642e-11	2.4419678686886554e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz0	1.4219665527343750e+00	9.4791371045810751e-12	1.2786194150917940e+11
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz1	1.3116760253906250e+00	9.5541003363246386e-12	1.2077857919026262e+11
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz10	2.0220947265625000e-01	1.4150050445583874e-11	1.2354048504502361e+10
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz11	1.8181610107421875e-01	1.5175489793172497e-11	9.3838523972044945e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz12	1.5753555297851562e-01	2.2740934001805936e-11	4.0251245350290961e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz13	1.2757110595703125e-01	9.7047531498555255e-11	1.0204648444143480e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz14	1.1604881286621094e-01	1.9547642707914599e-11	1.7495447790345833e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz15	1.1553001403808594e-01	1.4841579930385489e-11	7.7842126363891239e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz16	1.1307811737060547e-01	1.3626710112377079e-11	8.2982698272782021e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz17	1.0741996765136719e-01	1.5481938774957019e-11	3.4943659557319064e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz18	9.8461151123046875e-02	2.8254076066836429e-11	1.5095245966432977e+09
